YYYYMMDD,UVIEF,UVIEFerr,UVDEF,UVDEFerr,UVDEC,UVDECerr,UVDVF,UVDVFerr,UVDVC,UVDVCerr,UVDDF,UVDDFerr,UVDDC,UVDDCerr,CMF,ozone
20020919,5.541,0.385,2.670,0.209,-1.000,-1.000,4.611,0.510,-1.000,-1.000,1.129,0.173,-1.000,-1.000,-1.000,332.1
20020920,5.360,0.388,2.595,0.211,-1.000,-1.000,4.426,0.515,-1.000,-1.000,1.061,0.175,-1.000,-1.000,-1.000,344.5
20020921,5.414,0.392,2.628,0.214,-1.000,-1.000,4.485,0.523,-1.000,-1.000,1.076,0.178,-1.000,-1.000,-1.000,345.5
20020922,5.801,0.397,2.811,0.217,-1.000,-1.000,4.890,0.530,-1.000,-1.000,1.212,0.180,-1.000,-1.000,-1.000,331.1
20020923,5.902,0.401,2.866,0.220,-1.000,-1.000,5.000,0.536,-1.000,-1.000,1.245,0.182,-1.000,-1.000,-1.000,330.1
20020924,6.666,0.408,3.223,0.223,-1.000,-1.000,5.805,0.545,-1.000,-1.000,1.535,0.185,-1.000,-1.000,-1.000,304.2
20020925,6.791,0.412,3.290,0.226,-1.000,-1.000,5.943,0.551,-1.000,-1.000,1.580,0.187,-1.000,-1.000,-1.000,303.0
20020926,6.607,0.415,3.215,0.229,-1.000,-1.000,5.755,0.558,-1.000,-1.000,1.503,0.189,-1.000,-1.000,-1.000,312.4
20020927,6.877,0.419,3.348,0.232,-1.000,-1.000,6.046,0.565,-1.000,-1.000,1.606,0.192,-1.000,-1.000,-1.000,306.1
20020928,6.982,0.423,3.405,0.234,-1.000,-1.000,6.164,0.571,-1.000,-1.000,1.644,0.194,-1.000,-1.000,-1.000,305.6
20020929,7.351,0.429,3.586,0.237,-1.000,-1.000,6.564,0.579,-1.000,-1.000,1.792,0.196,-1.000,-1.000,-1.000,296.9
20020930,7.053,0.431,3.457,0.240,-1.000,-1.000,6.254,0.585,-1.000,-1.000,1.664,0.198,-1.000,-1.000,-1.000,309.0
20021001,7.753,0.437,3.792,0.243,-1.000,-1.000,7.009,0.594,-1.000,-1.000,1.954,0.201,-1.000,-1.000,-1.000,290.8
20021002,8.070,0.442,3.950,0.246,-1.000,-1.000,7.358,0.601,-1.000,-1.000,2.087,0.204,-1.000,-1.000,-1.000,285.0
20021003,7.728,0.444,3.801,0.248,-1.000,-1.000,6.999,0.606,-1.000,-1.000,1.934,0.205,-1.000,-1.000,-1.000,296.7
20021004,8.231,0.450,4.046,0.252,-1.000,-1.000,7.550,0.613,-1.000,-1.000,2.149,0.208,-1.000,-1.000,-1.000,285.8
20021005,8.665,0.455,4.261,0.255,-1.000,-1.000,8.030,0.622,-1.000,-1.000,2.340,0.211,-1.000,-1.000,-1.000,277.7
20021006,9.936,0.465,4.868,0.260,-1.000,-1.000,9.421,0.633,-1.000,-1.000,2.940,0.215,-1.000,-1.000,-1.000,253.9
20021007,8.724,0.462,4.311,0.260,-1.000,-1.000,8.116,0.634,-1.000,-1.000,2.358,0.215,-1.000,-1.000,-1.000,280.9
20021008,8.606,0.464,4.266,0.262,-1.000,-1.000,7.999,0.640,-1.000,-1.000,2.300,0.217,-1.000,-1.000,-1.000,286.0
20021009,8.851,0.469,4.393,0.265,-1.000,-1.000,8.278,0.648,-1.000,-1.000,2.407,0.220,-1.000,-1.000,-1.000,282.5
20021010,8.743,0.471,4.353,0.268,-1.000,-1.000,8.171,0.653,-1.000,-1.000,2.354,0.221,-1.000,-1.000,-1.000,287.2
20021011,7.998,0.471,4.010,0.268,-1.000,-1.000,7.366,0.657,-1.000,-1.000,2.018,0.222,-1.000,-1.000,-1.000,308.8
20021012,8.805,0.478,4.405,0.272,-1.000,-1.000,8.262,0.665,-1.000,-1.000,2.374,0.225,-1.000,-1.000,-1.000,290.0
20021013,9.324,0.483,4.664,0.276,-1.000,-1.000,8.846,0.674,-1.000,-1.000,2.612,0.228,-1.000,-1.000,-1.000,280.3
20021014,9.182,0.485,4.607,0.278,-1.000,-1.000,8.701,0.679,-1.000,-1.000,2.541,0.230,-1.000,-1.000,-1.000,285.5
20021015,9.663,0.491,4.849,0.281,-1.000,-1.000,9.246,0.687,-1.000,-1.000,2.766,0.233,-1.000,-1.000,-1.000,277.1
20021016,8.904,0.490,4.497,0.282,-1.000,-1.000,8.418,0.690,-1.000,-1.000,2.405,0.234,-1.000,-1.000,-1.000,296.0
20021017,8.919,0.494,4.515,0.285,-1.000,-1.000,8.445,0.697,-1.000,-1.000,2.408,0.236,-1.000,-1.000,-1.000,297.6
20021018,9.198,0.498,4.660,0.288,-1.000,-1.000,8.767,0.704,-1.000,-1.000,2.534,0.238,-1.000,-1.000,-1.000,293.0
20021019,10.247,0.507,5.179,0.293,-1.000,-1.000,9.953,0.714,-1.000,-1.000,3.037,0.242,-1.000,-1.000,-1.000,273.0
20021020,9.513,0.506,4.835,0.293,-1.000,-1.000,9.145,0.716,-1.000,-1.000,2.676,0.243,-1.000,-1.000,-1.000,289.7
20021021,8.902,0.506,4.550,0.294,-1.000,-1.000,8.472,0.720,-1.000,-1.000,2.388,0.244,-1.000,-1.000,-1.000,305.9
20021022,8.189,0.506,4.213,0.296,-1.000,-1.000,7.682,0.724,-1.000,-1.000,2.066,0.245,-1.000,-1.000,-1.000,327.2
20021023,9.315,0.514,4.773,0.300,-1.000,-1.000,8.960,0.734,-1.000,-1.000,2.574,0.248,-1.000,-1.000,-1.000,299.5
20021024,9.171,0.517,4.713,0.302,-1.000,-1.000,8.809,0.739,-1.000,-1.000,2.503,0.250,-1.000,-1.000,-1.000,304.7
20021025,9.614,0.522,4.941,0.305,-1.000,-1.000,9.322,0.746,-1.000,-1.000,2.709,0.252,-1.000,-1.000,-1.000,296.2
20021026,10.019,0.527,5.151,0.309,-1.000,-1.000,9.795,0.754,-1.000,-1.000,2.903,0.255,-1.000,-1.000,-1.000,289.1
20021027,9.577,0.527,4.945,0.310,-1.000,-1.000,9.306,0.758,-1.000,-1.000,2.687,0.256,-1.000,-1.000,-1.000,300.3
20021028,9.750,0.531,5.041,0.313,-1.000,-1.000,9.515,0.764,-1.000,-1.000,2.767,0.258,-1.000,-1.000,-1.000,298.0
20021029,9.625,0.533,4.990,0.315,-1.000,-1.000,9.385,0.768,-1.000,-1.000,2.705,0.260,-1.000,-1.000,-1.000,302.3
20021030,9.456,0.535,4.917,0.317,-1.000,-1.000,9.204,0.774,-1.000,-1.000,2.623,0.262,-1.000,-1.000,-1.000,307.8
20021031,9.456,0.537,4.928,0.319,-1.000,-1.000,9.217,0.779,-1.000,-1.000,2.621,0.263,-1.000,-1.000,-1.000,309.3
20021101,10.086,0.543,5.251,0.322,-1.000,-1.000,9.953,0.787,-1.000,-1.000,2.923,0.266,-1.000,-1.000,-1.000,296.6
20021102,10.461,0.548,5.448,0.325,-1.000,-1.000,10.397,0.793,-1.000,-1.000,3.106,0.268,-1.000,-1.000,-1.000,290.3
20021103,10.194,0.549,5.326,0.327,-1.000,-1.000,10.103,0.797,-1.000,-1.000,2.972,0.270,-1.000,-1.000,-1.000,297.1
20021104,9.677,0.548,5.079,0.328,-1.000,-1.000,9.520,0.800,-1.000,-1.000,2.719,0.271,-1.000,-1.000,-1.000,309.8
20021105,9.259,0.549,4.880,0.329,-1.000,-1.000,9.049,0.803,-1.000,-1.000,2.520,0.272,-1.000,-1.000,-1.000,321.2
20021106,10.210,0.556,5.366,0.333,-1.000,-1.000,10.162,0.812,-1.000,-1.000,2.975,0.275,-1.000,-1.000,-1.000,300.5
20021107,10.164,0.558,5.353,0.335,-1.000,-1.000,10.121,0.817,-1.000,-1.000,2.951,0.276,-1.000,-1.000,-1.000,302.7
20021108,10.089,0.560,5.326,0.337,-1.000,-1.000,10.047,0.822,-1.000,-1.000,2.914,0.278,-1.000,-1.000,-1.000,305.5
20021109,10.249,0.563,5.416,0.339,-1.000,-1.000,10.246,0.827,-1.000,-1.000,2.991,0.279,-1.000,-1.000,-1.000,303.2
20021110,10.246,0.565,5.425,0.341,-1.000,-1.000,10.255,0.831,-1.000,-1.000,2.989,0.281,-1.000,-1.000,-1.000,304.4
20021111,9.643,0.564,5.130,0.341,-1.000,-1.000,9.562,0.833,-1.000,-1.000,2.694,0.281,-1.000,-1.000,-1.000,319.2
20021112,10.150,0.569,5.395,0.344,-1.000,-1.000,10.167,0.839,-1.000,-1.000,2.939,0.283,-1.000,-1.000,-1.000,308.6
20021113,10.334,0.572,5.498,0.347,-1.000,-1.000,10.395,0.845,-1.000,-1.000,3.029,0.286,-1.000,-1.000,-1.000,305.6
20021114,10.581,0.575,5.633,0.349,-1.000,-1.000,10.697,0.850,-1.000,-1.000,3.152,0.287,-1.000,-1.000,-1.000,301.5
20021115,11.022,0.580,5.866,0.352,-1.000,-1.000,11.229,0.856,-1.000,-1.000,3.377,0.290,-1.000,-1.000,-1.000,293.7
20021116,10.916,0.580,5.822,0.353,-1.000,-1.000,11.118,0.859,-1.000,-1.000,3.322,0.290,-1.000,-1.000,-1.000,296.6
20021117,13.040,0.595,6.914,0.360,-1.000,-1.000,13.643,0.874,-1.000,-1.000,4.472,0.297,-1.000,-1.000,-1.000,262.3
20021118,11.611,0.586,6.195,0.357,-1.000,-1.000,11.966,0.870,-1.000,-1.000,3.686,0.294,-1.000,-1.000,-1.000,285.4
